"","14FEB20","1040","BTCH","14FEB20","JBU","  41 ","10","14","20200214","20200214","1152","1514","580   ","20200214","","FLL ","0652","DM","-0500","MDE ","1014","-0500","32M ","","","","0652","1152","","","","","1014","1514","","","","","","","","","0","","","32M ","","5606186","","","","0","0","0",">  40 ","","JFK","2","1","2020-02-14 11:52:00.000","3","2020-02-14 15:14:00.000","17","7","0","0","0041"
"","08FEB20","1856","MJOH","14FEB20","JBU","  42 ","10","14","20200214","20200214","1843","2008","653   ","20200208","SC02","LGB ","1043","DM","-0800","RNO ","1208","-0800","32M ","","","","1043","1843","","","","B6  ","1208","2008","","","606 ","","","","","","0","","","32M ","","5606196","","","","0","0","0",">  43 ","","JFK","2","0","2020-02-14 18:43:00.000","0","2020-02-14 20:08:00.000","13","7","0","0","0042"
"","08FEB20","1856","MJOH","14FEB20","JBU","  43 ","10","14","20200214","20200214","2053","2215","653   ","20200208","SC02","RNO ","1253","DM","-0800","LGB ","1415","-0800","32M ","","","B6  ","1253","2053","","","","","1415","2215","","","606 ","","","","","","0","","","32M ","","5606205","","","","0","0","0",">2006 ","","JFK","2","0","2020-02-14 20:53:00.000","0","2020-02-14 22:15:00.000","15","7","0","0","0043"
"","08FEB20","1808","PDAV","14FEB20","JBU","  51 ","10","14","20200214","20200214","1600","1927","531   ","20200208","SC05","BOS ","1100","DM","-0500","MCO ","1427","-0500","32M ","","","","1100","1600","","","","","1427","1927","","","766 ","","","","","","0","","","32M ","","5606226","","","","0","0","0","> 656 ","","JFK","2","0","2020-02-14 16:00:00.000","0","2020-02-14 19:27:00.000","18","7","0","0","0051"
"","11FEB20","1435","PLNK","14FEB20","JBU","  52 ","10","14","20200214","20200214","1430","1721","966   ","20200211","","MCO ","0930","DM","-0500","BOS ","1221","-0500","321 ","","","","0930","1430","","","","","1221","1721","","","","","","","","","0","","","321 ","","5606237","","","","0","0","0","> 451 ","","JFK","3","1","2020-02-14 14:30:00.000","0","2020-02-14 17:21:00.000","16","7","0","0","0052"
"","07FEB20","2356","TC12","14FEB20","JBU","  53 ","10","14","20200214","20200214","1050","1349","954   ","20200207","SC30","JFK ","0550","DM","-0500","PBI ","0849","-0500","321 ","","","","0550","1050","","","","","0849","1349","","","955 ","","","","","","0","","","321 ","","5606248","","","","0","0","0","> 154 ","","JFK","2","1","2020-02-14 10:50:00.000","3","2020-02-14 13:49:00.000","29","7","0","0","0053"
"","08FEB20","1652","JB60","14FEB20","JBU","  54 ","10","14","20200214","20200215","0150","0430","903   ","20200208","SC05","PBI ","2050","DM","-0500","JFK ","2330","-0500","321 ","","J","","2050","0150","","","","","2330","0430","","","907 ","","","","","","0","","","321 ","","5667380","","","","0","0","0","","","JFK","2","0","2020-02-15 01:50:00.000","0","2020-02-15 04:30:00.000","14","7","0","0","0054"
"X","23JAN20","1840","LJ59","14FEB20","JBU","  54 ","10","14","20200214","20200215","0150","0430","-J7054","20200123","","PBI ","2050","DM","-0500","JFK ","2330","-0500","321 ","","","","2050","0150","","","","","2330","0430","","","","","","","","","0","","","321 ","","5606259","","","","0","0","0",">1403 ","","JFK","2","0","2020-02-15 01:50:00.000","0","2020-02-15 04:30:00.000","0","0","0","0","0054"
"","11FEB20","1435","PLNK","14FEB20","JBU","  55 ","10","14","20200214","20200214","1100","1248","193   ","20200211","SC05","BOS ","0600","DM","-0500","DCA ","0748","-0500","E90 ","","","","0600","1100","","","","","0748","1248","","","329 ","","","","","","0","","","E90 ","","5606270","","","","0","0","0","> 390 ","","JFK","2","1","2020-02-14 11:00:00.000","3","2020-02-14 12:48:00.000","18","7","0","0","0055"
"","10FEB20","0045","ICAB","14FEB20","JBU","  59 ","10","14","20200214","20200215","0300","0430","178   ","20200210","SC01","BOS ","2200","DM","-0500","PHL ","2330","-0500","E90 ","","","","2200","0300","","","","","2330","0430","","","258 ","","","","","","0","","","E90 ","","5606279","","","","0","0","0",">2160 ","","JFK","2","0","2020-02-15 03:00:00.000","0","2020-02-15 04:30:00.000","18","7","0","0","0059"
